"x"
"603"	"Atp1b1"
"604"	"Gm36945"
"605"	"Xcl1"
"606"	"Sft2d2"
"607"	"Tiprl"
"608"	"Gm38190"
"609"	"Dcaf6"
"610"	"Gm37864"
"611"	"Mpc2"
"612"	"Mpzl1"
"613"	"Creg1"
"614"	"Gm16565"
"615"	"Cd247"
"616"	"Pou2f1"
"617"	"Gpa33"
"618"	"Tada1"
"619"	"Pogk"
"620"	"Uck2"
"621"	"Tmco1"
"622"	"Aldh9a1"
"623"	"Mgst3"
"624"	"Pbx1"
"625"	"Nuf2"
"626"	"Rgs4"
"627"	"Hsd17b7"
"628"	"3110045C21Rik"
"629"	"Uap1"
"630"	"Uhmk1"
"631"	"4930500M09Rik"
"632"	"Gm7694"
"633"	"Nos1ap"
"634"	"Atf6"
"635"	"Gm9929"
"636"	"Dusp12"
"637"	"Gm26620"
"638"	"Gm10522"
"639"	"Fcgr3"
"640"	"Sdhc"
"641"	"Mpz"
"642"	"Nr1i3"
"643"	"Tomm40l"
"644"	"Fcer1g"
"645"	"Ndufs2"
"646"	"B4galt3"
"647"	"Ppox"
"648"	"Usp21"
"649"	"Ufc1"
"650"	"Gm20045"
"651"	"Dedd"
"652"	"Nit1"
"653"	"Pfdn2"
"654"	"Arhgap30"
"655"	"Usf1"
"656"	"Tstd1"
"657"	"F11r"
"658"	"B930036N10Rik"
"659"	"Alyref2"
"660"	"Itln1"
"661"	"Cd244a"
"662"	"Cd84"
"663"	"Vangl2"
"664"	"Ncstn"
"665"	"Copa"
"666"	"Gm37756"
"667"	"Pex19"
"668"	"Dcaf8"
"669"	"Pea15a"
"670"	"Igsf8"
"671"	"Kcnj9"
"672"	"Pigm"
"673"	"Igsf9"
"674"	"Tagln2"
"675"	"4933439K11Rik"
"676"	"Vsig8"
"677"	"Dusp23"
"678"	"Crp"
"679"	"Mptx2"
"680"	"Aim2"
"681"	"Mptx1"
"682"	"Rgs7"
"683"	"Fh1"
"684"	"Kmo"
"685"	"Opn3"
"686"	"Chml"
"687"	"Exo1"
"688"	"Rbm8a2"
"689"	"Cep170"
"690"	"Sdccag8"
"691"	"Gm26801"
