""	"RNA.0"	"RNA.1"	"RNA.2"	"RNA.3"	"RNA.4"	"RNA.5"	"RNA.6"	"RNA.7"	"RNA.8"	"RNA.9"	"RNA.10"	"RNA.11"	"RNA.12"	"RNA.13"	"RNA.14"
"Mxd3"	0.0107506589903161	0.190304890067374	0.00110564871505929	0.120665383196514	0.0111676693964273	0.198649050646718	0.14474826213472	0.00430825339759455	0.0235073265705233	0	0.0132865021065888	0.0444131358606571	0.00244105105800035	0	0
"Lman2"	0.734883060044177	1.08659950078137	1.4422234558336	1.04043178196282	1.09545640770119	1.41679939750081	1.52243454091443	1.21981630655523	0.480263425291219	1.19265890453686	1.10385004758078	0.917837538140185	1.36664464360123	0.922817404747562	1.43857394506402
"Rgs14"	0.00469428986200898	0.00279974827832596	0.0103391324567443	0.00337852477175253	0	0.00225667018721797	0.0267905342288965	0	0.00377003454956596	0.00290780851266758	0.027681628120712	0.0610159673966286	0	0	0.171511357604238
"Slc34a1"	0	0.000529993722754348	0.0329772152348429	0.0018034248154109	0	0	0.0244034555172913	0	0	0	0	0	0	0.0161749482401656	0
"Grk6"	0.150990886430344	0.279612005345301	0.28984832943221	0.206061856355985	0.27077964754093	0.317274758191546	0.32876949814595	0.168208189046025	0.0687156842239387	0.0909786482035169	0.16731200491225	0.452882322011281	0.164613431558219	0.546748290957544	1.45524954831108
"Prr7"	0.00257413774108087	0	0.00477835349464964	0.00106215068519341	0	0.00364085667175424	0.00146268091823744	0.000853005051495915	0.00132678010105819	0.00341308693576127	0.0454263185168797	0.0274905105529937	0.00655283947640191	0.167661508112857	0.196650363595177
"Dbn1"	0	0	0.00791064139480429	0	0.00135427328747403	0	0.00193622688241914	0.00222921825217028	0.00643629911128497	0	0.719812724937187	0.0209292975566682	0	0.0625901493898358	0
"Pdlim7"	0.00408932528363362	0.00275344133153381	0.119472149892163	0.00583397125035761	0.00524133075186793	0.00116437722934575	0.0891896155399517	0	0.066465657395685	0.00575132521363461	0.17586690524485	0.0968537908509443	0.00733262549055264	0.102237789949508	0
"Dok3"	0	0.00269800296856279	0.00252440475734525	0.00104046839389969	0.00138837249145387	0.000923044999920618	0.00825862813905612	0.00910101644401721	0.00240319397448708	0	0	0.0420204521599926	0	0	0
"Ddx41"	0.384041559299622	0.479089467006601	0.290955006295917	0.419160048170674	0.414775495851369	0.371931511979144	0.386960793022174	0.314795806368635	0.118046907000196	0.233921759996983	0.726716658172079	0.4752201337343	0.324520333256668	0.89106038474354	0.315551516496144
"Fam193b"	0.058327018457269	0.0693070662105667	0.0840796607102905	0.0575591473668931	0.0394871548440729	0.048223563237293	0.0818006363464444	0.0494968556877713	0.0484224415073242	0.0339483999701755	0.249598235983907	0.166550275525069	0.0563444721426011	0.401804721909062	0.0823234984193888
"Tmed9"	1.18120420273191	1.31603365434631	3.5198385435874	1.14756385700388	1.26839110525218	1.13453558675319	2.45801223515551	0.981930738225582	0.833386290132631	0.561272159519261	1.4090518188184	1.42023530784018	0.992081400429483	1.3519922879128	1.86244559126923
"B4galt7"	0.0441809153353451	0.0400318224365803	0.0970893924611941	0.0322194893487543	0.0509299184045431	0.0352907083324685	0.0605617642287484	0.0698628342346455	0.0235529576953024	0.0346925286969473	0.0820484383457048	0.0596573918964843	0.0743343341977255	0.120422342139414	0.205504081757477
"Caml"	0.342349038924274	0.298120792921939	0.27289166057328	0.303556425451316	0.276113246529803	0.379179359513915	0.295459451384616	0.354541722196019	0.0819563915362597	0.305296197585551	0.577806505324204	0.284387776473712	0.404863895767841	0.318276518412156	0.16590273865237
"Ddx46"	1.17546725173578	1.18309318174223	0.54591398663052	1.20157811241306	1.16287863430573	1.13087618974657	0.94778581196842	0.846026916212358	0.321009879267234	0.552974322509147	1.35209889651127	0.998388594077587	0.755547064935935	1.32098529950848	0.966067894718068
"B230219D22Rik"	0.659678136235934	0.608101663636506	0.29636836830585	0.76884401030355	0.628897349983629	0.548700309068729	0.550615077396317	0.413550831931009	0.193176909596962	0.343410833221381	1.01847005889163	0.800348740218749	0.300805611775418	0.927813520335213	1.04224907190692
"Txndc15"	0.346776140913576	0.377215370300819	0.376995984571308	0.322812124158961	0.359161833870088	0.371561346447198	0.392263689206032	0.400991181117753	0.094684654119092	0.513294259514259	0.558895325100406	0.387876779207285	0.475253354034794	0.406358445565468	0.1221657544957
"Pcbd2"	0.666211624169291	1.15727975544371	0.548698625275787	0.801938246332438	1.08988171752779	1.06689628024503	0.897333877338964	0.99153692241504	0.211384119438333	0.802108788564332	0.782137403223275	0.844952166844471	0.833402822464209	0.446498376720123	0.623238119559557
"Pitx1"	0.191747009277479	0.227418892914792	0.0340034041204073	0.242918840822094	0.209563609579306	0.180079699969023	0.128682845955911	0.0884796263660815	0.0344597862195146	0.0497230059543884	0.181705594198838	0.0815952301897816	0.0894530306299407	0.280187604819555	0
"Gm47071"	0.0130139007286928	0.00617207005126719	0	0.009890426107976	0.00388960546339663	0.00295541907911066	0.00137989960954361	0.00227954518514466	0.0028567651046118	0	0.0497447519187129	0.0345722503881475	0.00639353485755204	0	0
"H2afy"	2.52742516943193	2.85069772833038	1.16781547582515	3.27736309984592	2.79195830685995	2.86819241748419	2.21906711194261	2.0390335879825	0.612153950843532	1.25086405682599	2.47179658362281	2.23169650783913	2.09290150659022	1.94505986915626	3.29675441871207
"Slc25a48"	0.000548409776172034	0.00251402328226867	0	0.005696613595325	0	0	0.000516794503539035	0	0.0014946146046565	0	0.00487610785170391	0	0	0	0
"Fbxl21"	0.00755609603886881	0.0114320631297333	0.00147531793101413	0.0060184525384346	0.00809460548259647	0.000665910281375062	0.00320948264399368	0.00237042655825916	0.00114262182805324	0	0.04465683727634	0.166997422905597	0.0194861839458994	0.0175795163412364	0
"Lect2"	0.109363451682542	0.057950261784341	0	0.0648195682423067	0.0284216716521543	0.00557062749106118	0.0182012035758166	0.000802973894114241	0.015834615557036	0.0093480568396032	0.215165518940668	1.09536524019251	0	0.0272567050089027	0
"Tgfbi"	0.0987530731204774	0.059447620857439	0.00329888779256046	0.0502121098879249	0.0590670117834355	0.0964330550504938	0.0567414678281842	0.265031162123774	0.0185865742364248	0.494899516791007	0.0214731486795959	0.0667788325212871	0.703644567308586	0.0228185261963556	0.250722079589217
"Smad5"	0.0608189706438129	0.064334209707118	0.101911961755195	0.0620401018537422	0.0307490652883202	0.0310541677856462	0.093090796999225	0.0279780903098294	0.131909092995643	0.0421293900079581	0.259854124651909	0.0778752858977307	0.024503161359733	0.345733943247459	0.320451668989818
"Trpc7"	0	0	0	0.00116148173477054	0	0	0	0	0	0	0	0	0	0.377444636300969	0
"Klhl3"	0.0104429114554746	0.00239634524464688	0	0.00764698537585749	0	0.00447365338065814	0.00104371811636852	0	0.00112396275097526	0	0.0580724036952063	0	0.00329015336062845	0.0311534243844083	0
"Hnrnpa0"	1.8614662019116	2.42341056440823	0.879629632484106	1.96265014803713	2.00490738232256	1.72535374180138	1.74234065635081	1.24151972739379	0.498186060073903	0.760231117017166	2.17019383150484	1.94859994849483	1.00343525248543	2.06581331362615	1.39142298284483
"Idnk"	0.628851725210379	0.692671986743402	0.743388873350766	0.527622443024241	0.714870001843447	0.769076256575643	0.717114610353893	0.935973711688858	0.268463156973721	1.15851061887736	0.997603511449104	0.867884153610411	1.062361628668	1.13297006840802	3.38927415563314
"Ubqln1"	0.445926302358922	0.467933361787082	0.293976401115353	0.416760390503169	0.339209330982208	0.350647775758833	0.42935077137005	0.350263522086523	0.234939541457432	0.316957596108815	0.488007308325191	0.432674991494634	0.365230691031652	0.258039372000289	0.109036985345429
"Gm48357"	0.00624218889051412	0.00679671445283	0.00574813951914629	0.00609116417188177	0.00586709377762958	0	0.00519002517299143	0.00475876579404173	0.0180894755206208	0	0.0076819075712881	0.0124746290392412	0.00514111327723351	0	0
"Gkap1"	0.514633391187325	0.426640800030834	0.0606340944057207	0.567070403574918	0.388324632731956	0.235775140510904	0.185164786821726	0.120948627939954	0.149928285099858	0.0730456942767255	0.474757822872234	0.341982104630925	0.0781381640357158	0.579680539425597	0.258825120957474
"Kif27"	0.00226162089764622	0.000911770246173023	0	0.00225809948315452	0	0.00305896134598942	0.000661783148221557	0.0045656340592401	0	0	0	0	0.00813982261698553	0	0
"2210016F16Rik"	0.472763068020608	0.705660621922304	0.54022795987246	0.629720033272169	0.841483306920529	1.11472721022417	0.703189264671459	1.15744965821614	0.159399415006851	1.65795482324549	0.528115582692854	0.589186887485984	1.66542495501817	0.260668161761898	0.547531410809665
"Hnrnpk"	4.01430816318315	4.6641861392289	2.4970909870731	4.1698289686522	4.14454663870292	4.11918118349316	3.90615838385538	3.20765148043422	1.09758661412178	2.52415225238187	5.23379690397801	4.60431076432428	3.41045428987221	4.46044674272241	3.397298803375
"Rmi1"	0.10288231381368	0.136908293391453	0.0882086951101133	0.171058040946351	0.115577273802728	0.139878271016209	0.132325003551645	0.0951177159941142	0.0310007299707565	0.115147366478409	0.138957583086182	0.0933578628601745	0.0833942140257882	0.244422448248105	0.0727082363890181
"Slc28a3"	0.0277666878967273	0.0311380579249422	0.0170769947725929	0.0199445503198939	0.0409916877475797	0.110515147630283	0.037739031577684	0.186560881832665	0.000684111042167921	0.17697266323185	0.00273623564023536	0.0339598023069771	0.158058999006737	0	0
"Ntrk2"	0.0152057838795028	0.00891218365477179	0	0.00142818627206018	0.00280933914229752	0.00211810955196491	0.00276157596033997	0.00691804257880032	0	0	0	0	0	0	0
"Agtpbp1"	0.0031996814148719	0.00307954207750886	0.00984640245112572	0.00694802007821387	0.00316216482730426	0.0193788345166323	0.0171672756647375	0.00760858690466793	0.0083559724169921	0	0.124792695771161	0.0254549775880546	0	0.0328645931352154	0
"Naa35"	0.289865428330811	0.334719362350988	0.299063556509446	0.288997124174495	0.350801141904766	0.370122888888399	0.317679504008139	0.381394790400831	0.0928588207876971	0.301207348411485	0.395501427367041	0.468704054274006	0.284249916885198	0.379539395174499	0.304144824605903
"Golm1"	0.764428464370566	0.724235577670928	2.3380664699638	0.755763966553967	0.829112813570789	0.927154410874175	2.03523093238143	0.737727169123767	0.350326838889909	0.435533348500356	0.364668226756052	0.427272530388899	1.20143187211329	0.243787959230276	0.233249810050288
"Isca1"	0.110068596520207	0.114786338635765	0.114465152105055	0.107566455353619	0.0915760832525399	0.142556688818658	0.116833805759872	0.135108887214081	0.0983219018641758	0.123288399070207	0.170573252806493	0.177143498667309	0.106644286066779	0.149239151151206	0.13092960118336
"Etohd2"	0.0200297696068285	0.0154926562863854	0.00663943114991505	0.0115476984689236	0.0153535968565098	0.00978637738145571	0.0144608882584747	0.00899030686069224	0.00615593112621012	0.0217093617744454	0.00990557990956855	0.00886427566211948	0.0118837572945227	0.0184056306505286	0.10798203178991
"Tut7"	0.28412090994242	0.226112538032912	0.675235343371492	0.221680091447542	0.208213935539467	0.17777867929048	0.466009359259043	0.24850127369466	0.216762164753747	0.336136543460612	0.955597876168032	0.528313235903558	0.364378415886541	1.14029821752506	1.34165400425881
"Gm48194"	0	0.000362808158365471	0.00090264960153436	0.000789587925116113	0.00116348716650386	0	0.000659616988118913	0	0	0	0.00626503608660786	0	0	0	0
"Gm34961"	0.00768624036234775	0.00674808780442352	0.0107142588346816	0.00973249544984939	0.00874557417876993	0.00644997916690258	0.00700430809838748	0.0164461787177595	0.00340895268700399	0.00185323800524133	0.0545271154616318	0.00630989832730153	0.0125845856476013	0	0
"Dapk1"	0.00165246808630815	0.00126720997872101	0.00608346952951845	0	0	0	0.0142586114210934	0	0.00535869718922124	0	0.127151322791791	0.0329896345150355	0	0.130996319316901	0
"Zfp808"	0.00921392356521694	0.00745659381372027	0.00110564871505929	0.0122045398168824	0.0127027295596736	0.00221261453120298	0.00318846847737917	0.00159943188179559	0	0	0.00963792252652356	0	0	0	0.0823234984193888
"Gm3604"	0.0328125016962179	0.0317080788795279	0.0142255129092222	0.0444850230279543	0.0308489611453014	0.019649777275299	0.0181358163461929	0.0123312991111939	0.00959002533880474	0.00478998089276622	0	0.0164572715625926	0.00639353485755204	0.0109768520144719	0
"Gm49359"	0.0760557589176704	0.0620975428642344	0.0280241913768932	0.0414514614855113	0.0566182037377732	0.0493381491714756	0.0458752792384978	0.0337464627716181	0.0235449679251894	0.0368866483654538	0.140759190317276	0.0416957621247162	0.052562041326808	0.103018170676692	0
"Zfp934"	0.109470680830498	0.109664149986799	0.0188128634833033	0.192090927585103	0.13657391854037	0.0998695780841512	0.062846345780861	0.0526756698074785	0.0144231067021746	0.00725049075939771	0.0528495338487052	0.0360627496148417	0.0375220194802907	0.0858258537979186	0
"6720489N17Rik"	0.0302056252047979	0.0218827807810836	0.00186352358087221	0.0645123366922282	0.0205637315134421	0.0143969841285558	0.0171765230837627	0.00141146647131971	0.00143986255002842	0	0.0099674535493678	0.00946125262767803	0	0.00562252608852105	0
"Platr25"	0.0337196001496232	0.0333690489529614	0.0076054997941814	0.0874629364678293	0.0315394792215078	0.0309039472517638	0.0259273750822204	0.00828153028969985	0.00367321868681278	0.00334206838607173	0.0503982744507799	0.0200671907210037	0.00285652584755978	0.0226096614286808	0
"Gm5141"	0.0149476274105609	0.0151285768548123	0.00154439200375596	0.0455756182109682	0.0134789885398311	0.0148211411150614	0.0132846977169895	0.0054530951976897	0.00349408594370682	0.00220311048356733	0.017174524916367	0.0197651687361166	0	0.0323551920328858	0
"Fbp2"	2.25386327682894	2.08156572718734	1.06529639276775	2.1934122905444	2.46717750789447	2.80250640140327	1.66565188635463	3.82495253598898	0.505228742606982	5.50808135735858	1.7527636743805	4.93154713283719	4.12284173957136	1.79741189005743	0.693029673945061
"Fbp1"	0.319012511812949	0.305471143251466	0.0260979344016764	0.331367722067409	0.323802841982744	0.335167380508141	0.125193630331249	0.347489909522754	0.057756288665511	0.503456211407209	0.056615083367447	0.282703612226405	0.203954271768045	0.1211112783022	0.0501444159178434
"Aopep"	0.668734016460959	0.768404636153399	0.315432900756581	0.529773606531415	0.630706897060641	0.680964915194206	0.480704413141088	0.591486285222235	0.248895788020528	0.37648294750163	0.698884605182036	0.850878809400356	0.534413288443615	0.38927516363284	1.13240468018176
"Fancc"	0.0323648348040047	0.0351954546874953	0.0121216619864517	0.0405389505673624	0.0245579396423427	0.0210873135939163	0.0336716658736576	0.0161679797727096	0.0145878373973755	0.00288595957578703	0.0165923790885165	0.0782149125930148	0.00475981044530883	0.0203755623655213	0
"Ptch1"	0.135063735692986	0.0745775381570059	0.0660613840839592	0.0832397601559482	0.0628564999902319	0.0339040862488294	0.0797202513038721	0.0257500565775498	0.0251456429280072	0.0262957748298459	0.282149049723343	0.0973054255078171	0.0330203138281707	0.312010816053117	0.240229260744254
"Ercc6l2"	0.124175719387898	0.170391222133458	0.106229368945907	0.120410261991072	0.0904305125488563	0.114807989036317	0.113461292983819	0.0525942454010168	0.0871493915244874	0.0405622609785899	0.123707583488541	0.207342209201787	0.0855213967292056	0.203279180780433	0
"Gm47424"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Slc35d2"	0.0241783522614845	0.0129548603971675	0.0255253596026838	0.0080840114104682	0.0171560030243537	0.0282071495974978	0.0185011349280747	0.0264595167679924	0.00328963003925244	0.0549191266476643	0.0281455892261367	0.00559885730042205	0.0578899111672	0.0481431537377491	0.154172378634222
"Zfp367"	0.104526369001187	0.0670164399187081	0.0121795499920865	0.353296339031118	0.139914852064874	0.0695604417294755	0.100410693572948	0.0214824261809049	0.0384926906246869	0.00285794961549146	0.0432843984132927	0.0515169240221413	0.0115609167550694	0.105342461846502	0.17939150401837
"Habp4"	0.0675135595700314	0.0562968902413568	0.0424251528925828	0.0630539481879696	0.0590563282635369	0.0676064924493136	0.0534510952996934	0.03950921713082	0.0170120826284988	0.0553921666349972	0.168622531264784	0.0614656477163951	0.0451420574487499	0.128312493155404	0.106004070556309
"Cdc14b"	0.02409504938574	0.025862903566867	0.0302340549261123	0.0185222456649049	0.035712343921679	0.0503121009342269	0.050789975444644	0.0572581042784981	0.0201904708641061	0.0735625325251837	0.506529992229115	0.126431390074253	0.0333352660966248	0.0550638348977957	0
"1810034E14Rik"	0.0226071198510932	0.0352384283600762	0.020409732448898	0.0171604652382809	0.0583881159398365	0.06434169265477	0.0350272861691599	0.0646970747168097	0.0227125833973997	0.0882977317296533	0.142787264896168	0.0501971751471862	0.0446827074609817	0.0530089887870775	0
"Prxl2c"	0.381661361194398	0.258605071488724	0.171014625762874	0.256007942118962	0.162559735496551	0.206537799464812	0.188164067212951	0.218728608216346	0.0778411733781106	0.186207263037031	0.334757986751631	0.292816205988561	0.149336647069014	0.228068163799033	0.194873990884718
"Ctsl"	0.439738520299856	0.184924334083424	0.170032629809859	0.207580624219848	0.210830080958733	0.135887917123789	0.195520918093165	0.150185579342518	0.155936814282476	0.13738201616216	1.29442122118906	0.245581083270414	0.199981756228367	1.16644294275908	0.74130281401993
"Gm47123"	0.00424809364153567	0	0	0	0	0	0.000825501388906087	0	0	0	0	0	0	0	0
"Cdk20"	0.00948564307772581	0.0120003675831856	0.0108123774616086	0.0110836870578696	0.00397678667957058	0.00661008451830712	0.0144604747743726	0.00543981448677295	0.0105133545825769	0	0.00417870132648695	0.00454210164860121	0.00528489829741716	0	0
"Mfsd14b"	0.0900568572449055	0.0715550121467703	0.141568262250868	0.11185769904765	0.104106203150562	0.0962367413968357	0.151940853950728	0.108530612853817	0.0770604813085938	0.126243799561367	0.244049889676249	0.120592135527527	0.109885323245248	0.179219505451193	0.12274155538099
"Gm36445"	0.00544356755019297	0.0059110710925489	0.0033364108702748	0.00475575498461823	0.00189597281262352	0.00364985218292542	0.00547751054782738	0.00116913051179273	0.00421742712032358	0	0	0.034216246905814	0	0.0520147876527479	0
"Zfp369"	0.058999990385864	0.0243957193604602	0.0318820039676522	0.0470544533229018	0.0351258804071363	0.0262631918618112	0.0260727026988424	0.0213476131194769	0.00948569065885692	0.00403836446239273	0.099322936567252	0.0488482326722478	0.025831054086761	0.164011909859566	0.0727082363890181
"Gm40983"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Uqcrb"	7.7654062407983	9.46276165744168	6.167720034862	9.35635294372041	11.4900635656839	13.05048632986	8.92981123189673	15.8023457444291	2.04757849132237	17.1217530116845	6.18583370573555	9.38360662369531	15.5086177766466	6.20054886141875	5.03637554655968
"Gm10767"	0.00557380511023178	0.0120563879018534	0.00154439200375596	0.00633458261534005	0.00752681524312105	0.00431858590111727	0.00511679999988095	0.0151375236076203	0.00231623746982954	0.0110037250158703	0.00316834293130019	0.0171574527233038	0.027646125706901	0.010124244731343	0
"Mterf3"	0.237787066355319	0.237658327019127	0.104861682419814	0.217565733259669	0.245287119495544	0.207921401933919	0.187808817552646	0.146426168761618	0.0621095127225974	0.193395763882889	0.322009969934313	0.224386923364503	0.222238868156444	0.327829334443537	0.0775819265143992
"Ptdss1"	0.101466587425007	0.109462648412668	0.18074790111858	0.127818920740413	0.118617207619534	0.0869531519304019	0.121128908386006	0.140695111649542	0.107669077582715	0.123260778200347	0.206584066469074	0.142445590039368	0.189883088047757	0.202718867032375	0
"Zfp712"	0.00995131249884227	0.0170489329363292	0.00593208600298138	0.0115563535794543	0.0157811852843506	0.0067540174372916	0.0116025060732821	0.00676029647110615	0.00326361768876749	0.00784439106975604	0.0315222453119988	0.021908492214015	0.00922288315191172	0	0
"Gm46440"	0.00313137730965046	0.00174715827427899	0.00187593870351001	0.00248861658268369	0	0	0.00452050526987911	0.00503321903031558	0	0	0.0117711323949137	0.010927074887615	0	0	0
"Gm28557"	0.0285749026232524	0.0239282371557169	0.0182819593463635	0.0356711668285115	0.040843156090392	0.0239760828505206	0.0205000627475631	0.044949346158258	0.0121190589921137	0.00972466356905426	0	0.00602782866090208	0.0225284760720042	0	0
"Rslcan18"	0.00958121174154613	0.000364261675096653	0	0.00188270146006422	0	0	0	0.00232484879764632	0	0	0	0	0	0	0
"Zfp759"	0.0106589679058358	0.00457401982954862	0.0090848362850509	0.00726734991544318	0.00745825071547514	0.0069344625029606	0.00972996542180386	0.00735047651755499	0.000585683093906085	0	0.00859271887373515	0.0270089533397483	0.00443154765597718	0	0
"Rsl1"	0.0594180353018912	0.0304072521138233	0.0215405586330601	0.0374972315897853	0.0285129247421228	0.018321594434654	0.0279636765535989	0.0135944009308102	0.0078401207322434	0.00534214885100914	0.112232115080034	0.0662949877258832	0.0147479499649292	0.0855816517653376	0
"Zfp455"	0.00647824159791198	0.00980235676406623	0	0.00862900517123797	0.00454863934135746	0.00454533362723948	0.00727263067827955	0.00227954518514466	0.00508754451001249	0	0.0195907086317307	0.00685397201386147	0	0	0
"Zfp458"	0.0442475305648105	0.0309213548532585	0.0161964411872121	0.0137012956309009	0.0257882851709862	0.0194771558800472	0.0222628453865028	0.00942895136071267	0.00538927688602407	0.011415303374406	0.0487696509718519	0.00454456215870338	0	0.0435994944706537	0
"F630042J09Rik"	0.00285405666161422	0	0	0	0.00130828028910901	0	0	0	0	0	0	0	0	0	0
"Zfp457"	0.00523362254223408	0.0035324622207122	0.00225776852995788	0.00561559464432713	0.00955822907497072	0.00225036745759708	0.00460667027843876	0.00328901886437512	0.00125251505022084	0	0.00432777531575449	0.00486969191407136	0	0	0
"Zfp595"	0.0365754207134294	0.0302326859171737	0.0301172338881413	0.0309333161418057	0.0230296857088368	0.022043829562142	0.0214686314287725	0.0105039765467925	0.0115963409084788	0.00463063670628494	0.0107344050563342	0.00954138384414722	0.00309552288334336	0.0228586058079146	0
"Gm17039"	0	0	0.00233224619564001	0	0.00100469756392991	0	0.000913230166330263	0	0	0	0	0	0	0	0
"Zfp456"	0.0136467922218565	0.0191606876020847	0.0118017223440123	0.0121180827872701	0.013367462618893	0.0156608688001278	0.00849859001475873	0.0111678245897253	0.00345096130651947	0.0278451626892341	0.0113060781476122	0.00580873238356686	0.018151173793804	0	0
"Zfp429"	0.0406759155217277	0.0345161622978633	0.0445922575572762	0.0331178275365851	0.0320361140665635	0.0359576807894532	0.0378783051088327	0.0265111955795297	0.0150957286031329	0.020050488521234	0.0105431848852901	0.0217136827563961	0.0137544203522288	0.0390335540480802	0
"Zfp459"	0.0271547493187153	0.0194508475307812	0.0158966662285154	0.0308314703598058	0.015873353076133	0.0203609449718487	0.00976108578422652	0.0103661133212183	0.00261865902589816	0.0105265990158372	0.0217303762063038	0.0213356062468205	0.0247737043827697	0	0
"Zfp874a"	0.0481684527856361	0.0467258220257224	0.0226962656730974	0.0391581486356547	0.04374185193959	0.0191818509333412	0.033924529012682	0.0325113731142248	0.0162546136658858	0.0164537179272288	0.0173866838697532	0.0500015012387342	0.0315596627132063	0.13097453781361	0.17939150401837
"Zfp874b"	0.0373847304206902	0.0303715393589666	0.0172037583197526	0.0234303604258782	0.016568757024418	0.0174241530557146	0.0179851199086735	0.0198960052297775	0.0117876285648489	0.0176943824385266	0.01192384004884	0.0323700404042548	0	0.0207756296885968	0
"Gm48899"	0.0050814531671173	0.000453882126448656	0	0.000654544159738099	0.00139508792332374	0	0	0	0.000688326085947974	0	0	0	0	0	0
"Zfp58"	0.0454770199997278	0.032892092218783	0.0421904747937061	0.0396236354149982	0.0249386016008559	0.0211008622792882	0.0249094744666617	0.0296275044439764	0.0125188363687118	0.0240451709949605	0.0344843760555161	0.0254417112738809	0.0360244902953974	0.011081756768737	0.0780859570214893
"Zfp87"	0.107421488493187	0.0968044466097595	0.0942663428548714	0.0818562069050855	0.0799115786227685	0.0872269347184001	0.0956759701178975	0.103263915684112	0.04707434980751	0.119610524251291	0.238608905183591	0.209835087104761	0.099368133279277	0.271637129143772	0.10798203178991
"Zfp748"	0.0522905955171575	0.0458121935337483	0.0268907099896619	0.0520700733854622	0.0509157614702761	0.037249453089508	0.0451817794747277	0.0366652375226116	0.0198024482579755	0.00504363246444996	0.120380626382664	0.0587856370030451	0.0339008103603979	0.149129249503084	0.199747681010099
"9430065F17Rik"	0.029742481890354	0.0196434640805407	0.0142857243983558	0.015087484069229	0.0189828637953954	0.00457876836344115	0.0146739061165826	0.0151256283756211	0.000687851672765847	0.00845561541004522	0.0107167352537723	0.0203595929255277	0	0	0
"Zfp729b"	0.0376547488866879	0.0412862945876214	0.029866585342395	0.0376284603091266	0.0310415341655449	0.0319699012883124	0.0293226888993212	0.0478774286047048	0.0120304567698881	0.0369071313685154	0.0206453697348394	0.0606683720414006	0.0280942629041885	0.108480924580919	0
"Zfp729a"	0.0429545106880424	0.0366863491177062	0.040276574258702	0.0252740363796434	0.021564224367578	0.0286695670660115	0.0376948489758603	0.0266283013704277	0.0175244752666904	0.0203158499446319	0.0676848685516571	0.023882639547455	0.0121943070817718	0.0326455993732045	0
"Zfp738"	0.0957564312602923	0.0939911787042369	0.0669462024197787	0.0701797182511713	0.0613198252205721	0.0602851620219489	0.0766316129029286	0.0791941944869446	0.0295058888499197	0.0337188001295674	0.102037642489051	0.0719042047716776	0.0803257037546256	0.171903371133291	0.164128151260504
"Zfp65"	0.0723542948477733	0.0657339278023003	0.0331102841103887	0.0569137783941267	0.0638479434587192	0.0465101222516402	0.0299444309655589	0.0472833025377198	0.0120948808589149	0.0248865807803806	0.100829093909755	0.105160383357696	0.0250073965075187	0.0648557082121328	0.115998515219005
"Zfp85os"	0.0085531523191071	0.00287002525785626	0	0.00592571801679393	0.00458635921347023	0.00243156766426117	0.00669057827239273	0.00320845951857691	0	0	0.00530596305351807	0.00385005128268309	0.00534412990083433	0	0
"Zfp85"	0.0315457299536863	0.0131294702457466	0.0115545451320208	0.0211133807574359	0.0186942485893197	0.0117858317955723	0.00340691446106955	0.00482980043754009	0.00203714873292138	0.00998956560194035	0	0.00879036623476767	0.0136354769523689	0.0310343115348329	0.10132944228275
"Zfp493"	0.0103180159009228	0.0181081379209138	0.00565250070577375	0.0170143906825931	0.00550296924884223	0.00898313394603853	0.0144879876397721	0.00838491335230466	0.00690429417207791	0	0	0.00917530128242974	0	0.0348506527309499	0
"4930525G20Rik"	0.00256048885987724	0.00217304384069114	0.00911358358320615	0.00102901069265591	0	0	0.00337589991801281	0.00133697167892893	0.0049943160790772	0	0	0	0	0	0
"Zfp273"	0.0333049318194793	0.0331056729621629	0.0084138990057224	0.0224932294713036	0.0332643107396727	0.0392469060589182	0.0323918589935532	0.0135776115398734	0.0104871504171113	0.0368288358784577	0.00859271887373515	0.0225296810743481	0.0250428075669339	0.0438940929694797	0
"Gm10037"	0.00813653902510992	0.00272319150666254	0.00391579813032474	0.00308466960735123	0	0.00410616677727339	0.00168256260351661	0	0.00180496968282296	0	0.0101507268198908	0	0.00553126714692815	0	0
"Mtrr"	0.0208527762079244	0.0344419578975844	0.0191516009343594	0.0360754532368057	0.0268297020538589	0.0381554632601671	0.0255843722313391	0.031284644403446	0.00308353997472079	0.0355617282914679	0.00847894508356848	0.0743701817081337	0.0150543780510357	0	0.297558694966428
"Fastkd3"	0.0914674391152859	0.107212661680724	0.0107890836048296	0.139372979427823	0.130166715663765	0.135822835390203	0.0972855339098488	0.0875325731663344	0.0155846109709195	0.0606392877039523	0.0984358661068415	0.0504214962818032	0.111520806283323	0.0298554373224341	0
"1700001L19Rik"	0	0.000537263869842885	0	0	0	0.00326232318689829	0.00104936617233825	0	0	0	0.00973641575274177	0.0174204504498763	0.0103890208756401	0	0
"Adcy2"	0	0	0	0	0	0	0.000899719188644032	0	0	0	0.221353782363012	0	0	0.0513968244185427	0
"Gm35161"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tent4a"	0.0503791952899339	0.0894058071372363	0.10867139050034	0.0689694810245175	0.0467861131093926	0.0866115003212618	0.0932470091327313	0.0521208114984808	0.0579097088847584	0.0315735147679468	0.112020580726873	0.0662726259083857	0.0247035374047908	0.114228398256241	0
